inst_id	text	Security: personal
E02029	Immigrants should receive help from the EU through integration programs because working in sectors in ample need of workers, such as the agricultural fields, will help to integrate immigrants once their situation has been legalized. And above all, education is needed, an intensive integration education both in the language (of course) and also culture: history, philosophy, literature, etc.	1
E02030	Immnot igrants should receive help from the EU through integration programs because europe needs more women to have children and raise them in a good manner, which helps transmit our culture: our culture is a praise to the world and must be saved from globalization invasion and destruction.	0
E02031	Intnot ernational cooperation with third countries in the field of migration should be developed because mass migration is an evil that hurts the nations as well as the migrants themselves, who suffer indignities and risk their lives. We must end mass migration. This requires that migrants be helped as close to the origin of migration as possible. 	1
E02032	Migrants should be housed in EU bureaucrats' neighborhoods because eU bureaucrats who have enabled immigration must be named and a democratic process for removing them from power must be put into place.  Democracy must prevail over this multicultural fascism.	0
E02033	Migrants should be housed in EU bureaucrats' neighborhoods because i think EU bureaucrats and politicians should set an example for the rest of, Merkle in particular. They should also donate 30% of their wages to them.	0
E02034	NGOnot  boats should have an government representative on board to make sure they aren't people trafficking because nGO boats should be forbidden, only Frontex should intervene to bring them home	0
E02035	Peonot ple from radical Muslim countries should be banned from entering the EU countries because an outright ban on muslim countries is ridiculous, the leadership of these countries and the media depictions of the people of these countries do not reflect the actual people who live there, they are no threat to us	0
E02036	The Commission should remove any mention of gender and other ideology from its research funds and calls. because 'Gender' is a far-left concept that has nothing to do with biology, the physical universe, and reality.	0
E02037	Thenot  EU leadership must enter into strong agreements with the countries where immigrants come from, in order to retain them in their countries because if we want to uphold to our standards and what the EU represents, we shall help those immigrants and give them the tools to help us make our homes better and multicultural so when the chance is presented they can then have a way to help their countries. Simply blocking them out of our region and neglecting them won't solve anything. We will only make unnecessary enemies.	1
E02038	Thenot  EU needs a reorientation of migration and asylum policy because the World, in particular Africa and the Middle East, is experiencing a huge population explosion. They seem not to be able to cope with it as China did.  Who is going to take all these millions of refugees which result from it?  Also, consider that the integration of one non-western immigrant costs 167.000 euros.  If the EU intends to survive it has to stop more or less all migration.	1
E02039	The EU needs s common migration and asylum policy, based on respect for rights and equal treatment because we need to ensure fair redistribution of refugees across Europe and ensure better integration of refugees and applicants for international protection into the workplace. More concrete and fairer European policy on economic migration, to establish legal channels for entry and to foster an integration policy based on respect for rights and equal treatment of both local and migrant workers, as a key tool to address the social impact of migration flows.	1
E02040	The EU needs strong advertising and recruitment strategies for students and qualified employees because the EU should attract the world's most talented and most entrepreneurial. There was an attempt to reform the blue card directive by the Junker commission in order to create a new streamlined EU-wide visa category, similar to the short-lived Schengen visa. The holder of the new blue-card-like visa would have the entire EU labor market at their disposal. 	1
E02041	The EU needs strong advertising and recruitment strategies for students and qualified employees because the EU has, for too long, seen a net exodus or brain drain of highly qualified people.	0
E02042	The EU needs strong advertising and recruitment strategies for students and qualified employees because compared to most anglophone countries, Europe has been quite timid in attracting talent across the globe. Too few people know of and make use of the EU Blue Card. The EU is a destination of choice for migration and refugees from developing and some neighboring countries.	0
E02043	The EU should have common taxation and social policy because the future is 'work mobility'; thus we need to simplify taxation, enhance remote working opportunities, and enable inter-country recruitment for companies.	1
E02044	Thenot  EU should have open borders with poor countries because many migrants simply refuse to fight to change things in their own countries. Once a migrant told me 'I want what you have, why should I sweat to build it back in my country when here it's ready to be taken?' No thanks.	0
E02045	Thenot  EU should have open borders with poor countries because if we need work force, we should look for Europeans to come, not for Afrikans, Arabic, and Muslims.	0
E02046	The EU should have open borders with poor countries because people born in Africa or poor countries look for a better place for their kids to grow up, where there is no war, and where there is food, good education, and health systems.	1
E02047	Thenot  European Union should support and integrate immigrant people to ensure that they live with dignity and equality with all European citizens because promoting, organizing, and directing mass migration is a crime against humanity. Lukashenko is currently committing exactly this heinous crime. But so are George Soros and his NGOs who are engaged in the very same hybrid warfare against Europe when they bring those migrants to our shores. 	0
E02048	Thenot  European Union should support and integrate immigrant people to ensure that they live with dignity and equality with all European citizens because either the EU will be a fortress against illegal migration or it will not exist anymore in the future.	0
E02049	The European Union should support and integrate immigrant people to ensure that they live with dignity and equality with all European citizens because europe is more than rich enough to welcome many immigrants and if they are permitted to work, they will even generate their own income and benefits for the country they arrive in.	0
E02050	Thenot  European Union should support and integrate immigrant people to ensure that they live with dignity and equality with all European citizens because you are justifying the genocide of indigenous Europeans who, when asked, always reject these 'refugees'.	1
E02051	The European Union should support and integrate immigrant people to ensure that they live with dignity and equality with all European citizens because as EU citizens we should never forget how privileged we are, and that we bear a human obligation to help others in need. 	0
E02052	The European Union should support and integrate immigrant people to ensure that they live with dignity and equality with all European citizens because it is necessary that member states better share the efforts of receiving asylum seekers upon arrival at EU borders and do not leave this responsibility to frontline countries.  The EU should develop a joint approach to support the frontline countries to assure that asylum seeker are provided adequate care, assistance, and protection upon arrival and are quickly distributed evenly throughout the EU for status determination.	1
E02053	The European Union should support and integrate immigrant people to ensure that they live with dignity and equality with all European citizens because the root causes to leave their home countries should not be overlooked. The EU and its member states need to increase efforts to make the countries of origin more liveable.	1
E02054	Thenot  European Union should support and integrate immigrant people to ensure that they live with dignity and equality with all European citizens because successful migration is only possible when there is a vacancy in the host country, and the migrant has the required qualifications. Unlimited mass migration is the greatest existential threat to the EU.  Even more so than the CO2 threat.	0
E02055	We not need a common migration and asylum policy, based on respect for rights and equal treatment because more illegal and legal migration will lead to more unemployment, lower wages, more insecurity, and less sustainable social systems.	1
E02056	We need a common migration and asylum policy, based on respect for rights and equal treatment because respect for human rights and effort sharing, and solidarity should be common sense in EU member states. Unfortunately, they're not yet.	1
E02057	We not need a common migration and asylum policy, based on respect for rights and equal treatment because i disagree, each country must be sovereign to establish its migration policy and no EU quotas should be accepted.	0
E02058	We need a common migration and asylum policy, based on respect for rights and equal treatment because across the EU, young people are continuing to face a number of significant challenges to enter and get a  stable position in the labor market. They do not easily obtain good quality jobs with decent wages and are still faced with significant exclusion from regular employment, good-quality education, training opportunities as well as adequate inclusion and coverage in the national social protection systems. Young women and migrants are particularly affected. So we need a fairer migration policy but also consider migrant needs (and challenges) in other policy areas.  	1
E02059	We need a common migration and asylum policy, based on respect for rights and equal treatment because the shameful policy (and practice) of Europe these days towards migrants is contradictory to the respect we need to show to fellow world citizens. And it is not in line with the fundamental rights the EU is supposed to put into practice. 	0
E02060	We need a common migration and asylum policy, based on respect for rights and equal treatment because in the EU labor market we will need more workers from outside Europe to continue the level of economic activities we are planning. 	1
E02061	We need a common migration and asylum policy, based on respect for rights and equal treatment because there is a need for a balance between solidarity and responsibility. A reform of the Dublin system is needed, but the revision work has not moved an inch since 2019. There have been attempts of making progress in adopting a common European asylum system and forming an EU-wide resettlement system with sufficient financial incentives, while also stressing its aim to closely monitor migration routes and maintain situational awareness. This issue should be enhanced on a European level, as we never know when there will be a new crisis at our hands, this time caused by climate change and environmental disasters forcing people to go into diaspora and search for a safe haven.  	0
E02062	We not need a common migration and asylum policy, based on respect for rights and equal treatment because the EU should treat economic migrants with more vigilance. They cannot be the solution to the aging European population. We need more focus on border control to curb illegal migration. 	0
E02063	We need a common migration and asylum policy, based on respect for rights and equal treatment because the human rights-based approach should be the core principle. Legal channels for entry and fostering an integration policy based on respect for rights and equal treatment of both local and migrant workers, as key tools to address the social impact of migration flows are necessary.	0
E02064	We need a common migration and asylum policy, based on respect for rights and equal treatment because migrant workers are overrepresented in the most precarious jobs, they are too often underpaid, they work under intolerable working conditions, and live in horrendous housing facilities. Workers are vulnerable to abuse and exploitation. And they continue to encounter inhumane working and living conditions because effective enforcement is lacking. Trade unions are often not allowed on worksites with precarious jobs and migrant workers can therefore not adequately be informed about their labor and trade union rights. Third-country nationals are even more vulnerable than EU migrant/mobile workers. 	1
E02065	We need a common migration and asylum policy, based on respect for rights and equal treatment because although there is an immense increase in the number of TCN migrant workers, there is no adequate policy in protecting their rights. Anyone in Europe should be entitled to the same worker’s rights, no matter where they come from. As migration is an issue that is dealt with by all countries, we must find a common answer at the EU level.	0
E02066	We need a common migration and asylum policy, based on respect for rights and equal treatment because the Dublin Agreement leaves EU member states with an external border completely alone to deal with the challenge of immigration. This must stop! Not only because solidarity in the EU is important for its cohesion, but also because the inevitable overburdening of states left alone with this challenge creates intolerable situations for the refugees.	1
E02067	We not need a common migration and asylum policy, based on respect for rights and equal treatment because before we focus on ensuring that immigrants have nice conditions in the EU, we should first focus on ensuring that our own people can live respected lives in their own countries. Countries where they paid taxes and supported with their own labor. So that they are supported when they get ill, when they need help taking care of their kids and when they one day retire. EU still hasn't properly managed to achieve this in all member states. As such those member states should focus on repairing and improving the situation for their own people first and once those countries are up to standard and have free resources left, then we can speak of improving the situation for immigrants.	1
E02068	We not need a common migration and asylum policy, based on respect for rights and equal treatment because each country must have the right to choose based on a democratic vote, how many immigrants they want to accept.  The question of immigrants depends on each country's reality and culture: this must be managed at the local level.	0
E02069	We not need a common migration and asylum policy, based on respect for rights and equal treatment because we should not bring the problem to Europe, but we should rather help where it is needed in their region! 	0
E02070	We not need a common migration and asylum policy, based on respect for rights and equal treatment because giving immigrants more rights will lead to the forced displacement and eventual erasure of indigenous Europeans. This is criminal. If what's happening to the Uyghurs and Tibetans in China is genocide then so is this. This idea proposal is not grassroots, it's astroturfed lies to hide the fact that our migration policies are totally undemocratic and forced onto native Europeans.	0
E02071	We need a common migration and asylum policy, based on respect for rights and equal treatment because a fair, sustainable, and open Europe benefits everyone.  Our common future demands actions to put human rights, solidarity, and social justice on top of the agenda. 	1
E02072	We not need a common migration and asylum policy, based on respect for rights and equal treatment because the nations must have the final say regarding whom they want to allow to live on their sovereign territories. 	0
E02073	We not need to change the immigration policy to prevent illegal crossing because mass immigration is the biggest existential threat to the EU.  The UNCHR has already 70 million registered refugees, mainly from Africa and the ME. In Africa 400 million like to come to the EU.  Almost all people are without a useful education.  There is no other solution than an, almost, total stop to immigration.	0
E02074	We need to develop a partnership between the EU and the AU (African Union) because agreed, BUT only on one condition: that every euro be spent under the joint control of local and European officers. There's so much corruption in Africa that otherwise of every 100 euros sent there, at least 80 would end up in the pockets of corrupt officers. And in that case, it's better to not send anything.	0
E02075	We need to develop partnership between the EU and the AU (African Union) because the European Union should be a haven of togetherness and humanity. 	1
E02076	We need to develop partnership between the EU and the AU (African Union) because the migration pressure from Africa towards Europe results from a significant difference in perceived quality of life. It is in the interest of the EU and its member states to reduce that difference by working with the AU to level up and develop African nations.	1
E03003	The European Union should implement a EU wide carbon tax because yes, and it should be payed out to every citizen of the EU. Those people with a lower CO2 footprint - typically lower income family - would greatly benefit from it and be incentivized to invest in cleaner energy, heating etc.	1
E03009	The EU should promote organizations that teach the national language via Esperanto because esperanto should be promoted as an international lingua franca. Esperanto is an efficient and expressive means of cross-cultural communication, allowing high degrees of inclusion.	1
E03010	The European Union's asylum system needs to implement its humanitarian principles because give those who want to come a fair & secure possibility to do so & send those back who really damage your society. Give training, support, opportunities. My guess is that most will pay back with their contributions.	0
E03011	The European Union's asylum system needs to implement its humanitarian principles because we already have successful programs for students from refugee camps. Enhance that.	0
E03012	The European Union's asylum system needs to implement its humanitarian principles because yes, though some countries have other problems right now. Give member states the possibility to choose: more refugees & more money & support or less refugees & less money & support. Very simple.	0
E03029	We need integrated rail transport systems, agreements between various railway operators and a simple and accessible search engine because take as example airplanes - how so, that it is so common to be able to search for tickets using one of many webpages or apps, but we actually cannot do the same for trains? Trains are more ecological.	0
E03030	Thenot re should be an EU citizenship because if we do have an EU citizenship we will have an EU country and EU already proved to be no good dealing with problems and is extremely undemocratic and not listening to the people.	1
E03032	We need integrated rail transport systems, agreements between various railway operators and a simple and accessible search engine because there are countries like Greece to which to my knowledge is no train connection from other EU countries at all. That should be a top priority for the EU! 	1
E03039	We need integrated rail transport systems, agreements between various railway operators and a simple and accessible search engine because this would help to plan the most efficient and economical itinerary 	0
E03040	The European Union should implement a EU wide carbon tax because yes, but the tax should be progressive per capita. This will ensure that we tax mostly overuse of resources and avoid increasing wealth inequality of the poor.	1
E03046	Serious crimes should lead to rapid expulsion from the EU because agreed. Only if we show that criminals don't have a place in the EU, we can convince our citizens that refugees aren't that much of a threat. Making the checking process that each refugee has to go through public would also help to get rid of the feeling that anyone can just come here and we need to close our borders.	0
E03051	The European Union should enforce the energy transition in its member states because why should every country in the EU be sovereign in energy production? Within the countries also not every region is sovereign in this sense. We need to take advantage of the geographic potentials of the european continent for pragmatic solutions	0
E03052	Serious crimes should lead to rapid expulsion from the EU because not only for committing, but also planning. Especially if an immigrant gets caught planning a terrorist act, he/she must be removed from EU permanently.	0
E03053	The European Union should implement a EU wide carbon tax because most experts agree that an EU-wide carbon tax would be an efficient way to curb our CO2 emissions. 	0
E03054	The European Union should implement a EU wide carbon tax because in my point of view it will be essential to impose some compensatory levies on products from third countries to ensure that they will not have a competitive advantage.	0
E03055	The European Union should implement a EU wide carbon tax because eventually, the best solution would be a world wide agreement (as within OECD and like minded) such as the global minimum tax rate.	0
E03063	The European Union should hold a referendum to decide on immigration because absolutely right! If the eurocrats cared about what the people want, they'd ask them. 	0
E03064	We need integrated rail transport systems, agreements between various railway operators and a simple and accessible search engine because cheap and accessible train travel brings everyone closer together regardless of borders 	1
E03066	The European Union's asylum system needs to implement its humanitarian principles because we should think of more opportunities to enter the EU legally. Many people come illegally, because we refuse them opportunities to come, stay a while for work or education and maybe go back later. People die because of that nonsense.	0
E03067	The European Union's asylum system needs to implement its humanitarian principles because i recently read that especially African families tend to send their smartest, best educated youngsters abroad to improve the family situation. These people are desperately needed both for the future of their home countries and for our future. We need skilled & educated people in many sectors, but sends such people back to their home countries, because they were unfortunate enough to be refugees.	1
E03077	We need integrated rail transport systems, agreements between various railway operators and a simple and accessible search engine because it has to work like with air travel: Book a coherent journey from A to B operated by different companies, and be sure that if something goes wrong, there will be a solution (rebooking, ...).	0
E03078	We not need see nuclear energy as green energy because nuclear energy is not green because of radioactive waste.	1
E04001	Serious crimes should lead to rapid expulsion from the EU because i agree, no one should migrate to a country if they're going to commit a crime.	0
E04002	We not need to invest in nuclear energy because nuclear energy simply is too expensive and hence economically not viable. According to the researchers at RethinkX, we will see a clean energy disruption in the next ten years which will leave investments in oil, coal and nuclear stranded.	1
E04013	The European Union has no other choice than to reject all immigration, except for workers they need. because africa and the Middle East have the highest birthrate in the World. Africa has up to 7 children per woman. The EU has 1,55.  It is this high birthrate that keeps them poor. There is almost nothing the EU can do about it.	0
E04014	The European Union has no other choice than to reject all immigration, except for workers they need. because the EU is not responsible for the entire World.	1
E04019	Thenot  Commission should take care of the administration of camps where migrants and asylum seekers are kept. because all refugee camps should be closed. And illegals moved back to the last country they left. 	0
E04020	Immigrants should learn the language of their host country. because helping migrants learn the language and culture of the country they are living in are critical to successful integration. Language and norms of the job market and workplace should also be built in.	1
E04021	We need a better migration policy. because africa is the only continent where the number of young people continues to increase. 	0
E04022	We need a better migration policy. because discussing what happened in the past between Africa and Europe is useless. All slaves and their owners died a long time ago. You cannot blame the grandchildren.	0
E04023	We not need an inclusive language for all citizens of the world: the Esperanto. because if there are language problems, we need to work on national integration systems, e.g. in France where English is being thought in French. language.	0
E04024	We not need an inclusive language for all citizens of the world: the Esperanto. because we have already English as a language of exchange.	0
E04025	We not need an inclusive language for all citizens of the world: the Esperanto. because english is ideal as it is spoken internationally as the language of commerce, travel, and political exchange. Esperanto isn't.	1
E04028	We need better ways of migration. because migration is part of being human and has always happened throughout history.    	0
E04029	We need better ways of migration. because the EU needs a humane, civilized, and legal way to manage migration, whether it is for economic reasons or to seek international protection. 	0
E04033	We need an integrated migration and border policy. because the EU member states need to lift together instead of trying to push the burdens onto each other or external nations.	0
E04034	Europe is getting older and should be open to more migration from Asia, and southeast Asia.   because we need to accept more immigrants to combat the aging of the European population. Immigrants do also grow old but before then they generally have children.	0
E04035	Pernot manent non-EU nationals who are living in the European Union should have more rights. because paying taxes is not enough, if you want to become a citizen with full rights you need to fully embrace the country you live in.	1
E04039	Evenot ry young European should be asked to go live in another country for 1 year at least because if young Europeans are living abroad they will feel racism on their own in the country they are living in.	1
E04040	Evenot ry young European should be asked to go live in another country for 1 year at least because no duck would like to live with eagles or sparrows.  That's nature, not wishful thinking.	1
E04043	We not need legal ways of migration. because migrants have a complete lack of critical thinking.  	0
E04044	We not need legal ways of migration. because migrants willingly risk their lives.	0
E04045	We not need legal ways of migration. because migrants depend on other countries' social systems.	1
E04046	We not need legal ways of migration. because migrants sell drugs.	0
E04048	Migration should not be the solution. because the EU should acknowledge the fact that increasing birth rates in Europe, and supporting European families to have (more) children is the most appropriate long-term solution.	0
E04049	Migration should not be the solution. because for increasing the birthrate and supporting young families, Hungary should be an example. We should not rely on migration for this.	1
E04053	Thenot  European Union should be harder towards irreparable migrants, those who do not value their lives in peace, security, and prosperity. because the emphasis on negative stereotypes towards migrants comes mostly from people who don't know Africans or other migrants or refugees. 	0
E04054	Thenot  European Union should be harder towards irreparable migrants, those who do not value their lives in peace, security, and prosperity. because migrants have an enormous amount to offer in energy, new ideas, and cultures. Why this emphasis on imaginary 'takeovers'?	0
E04062	Asylum seekers should only be able to file asylum applications from their home or neighboring country. because if asylum applications are filed from abroad the costs for EU taxpayers to handle asylum seekers are reduced. 	1
E04063	Asylum seekers should only be able to file asylum applications from their home or neighboring country. because if asylum applications are filed from abroad the humanitarian crisis in the Mediterranean sea is ended.	1
E04064	Asylum seekers should only be able to file asylum applications from their home or neighboring country. because if asylum applications are filed from abroad the security risks for asylum seekers are greatly reduced.	0
E04066	Migrants should not be used for political blackmail. because mass migration is hybrid warfare directed against our stability. State actors, such as Morocco, Belarus and Turkey have already taken advantage of mass migration. 	0
E04067	Migrants should not be used for political blackmail. because mass migration is hybrid warfare directed against our stability. NGOs organize, finance, and promote migration to get advantages.	0
E04070	We not need Integrated migration and border policy. because migration has totally gotten out of control. The EU refuses to see the magnitude of it. Hundreds of millions like to migrate. All people without the right language and fitting education. The massive numbers of immigrants threaten the existence of EU societies, through crime, poverty, and housing shortage.	1
E04071	We not need Integrated migration and border policy. because  Refugees can obtain a visa at an Embassy in one of the 54 African countries. All other immigrants must be returned within a week of arrival.	0
E04072	We not need a revision of the current asylum policy in the European Union. because there are Memberstaates in the European Union, that do not want any asylum seekers in their country. For example, Denmark sends back all Syrens and other Arabians.	0
E04076	Thenot  fear of migration is a fear of the unknown and is exacerbated. because fear of the unknown is normal behavior. It has saved our race since ages starting when mankind was a simple monkey among others. 	0
E04077	Thenot  fear of migration is a fear of the unknown and is exacerbated. because additionally when fear is reinforced by facts like increased violence in every country with a high number of immigrants, and rapes of women it is not a problem of 'perception' but a simple reality.	0
E04078	There should be no immigration from non-European or non-first-world countries.  because halt all immigration from non-European or non-first-world countries into the EU.	1
E04079	We not do not need immigration from non-European or non-first-world countries.  because instead of trying to stop immigration, we need to create a good integration plan and at the same time improve living conditions in the 2nd and 3rd world countries. This includes fighting for climate justice and decreasing unequal wealth distribution between countries.	0
E04080	We need an inclusive and pluralistic European society. because there need to be some rules for integration:Integration does not mean giving up European values and culture.	0
E04081	We need an inclusive and pluralistic European society. because there need to be some rules for integration:Integration does not mean completely open borders.	0
E04082	There should be no immigration from non-European or non-first-world countries  because i am happy to see that the ide of haling all immigration from non-European or non-first-world countries is still going strong. This message needs to be communicated to Brussels very clearly. 	0
E04083	We do not want immigration from non-European or non-first-world countries  because no more non-European immigration. The native Europeans have said NO.	0
E04085	There should be no immigration from non-European or non-first-world countries  because european citizens are the future of Europe! 	1
E04089	We not do not need immigration from non-European or non-first-world countries  because just arguing to keep migrants out is very shortsighted and unhistorical. By keeping migrants out, migration pressure will not abate. So what do you suggest for next year, 10 years from now?  	0
E04090	We not do not need immigration from non-European or non-first-world countries  because migration has been a fact of history and successful societies have found ways to turn migration into strength. In our case in order to alleviate the current challenge in the long term we need to alleviate migration pressure by making it attractive for migrants to stay put and help develop their own countries. Such a helpful project, a European Marshal Plan for Africa would be a good project to invest in. The long-term return on investment would be more than financial: A friendly neighbor continent, good relationships, access to the African market, and natural resources. That is not a short-term fix. And there is no short-term fix. We have to play the long game!	0
E04091	We do not need any immigration from non-European or non-first-world countries  because why can't Arab countries shelter refugees from other Arab countries? Same habits, religion and they have enough wealth.	1
E04092	We need a better EU migration policy  because his is the issue in politics and public sector policy making. No objectives are to be pursued. No problems to be solved. I guess it is the nature of the beast. Balancing conflicting interests. 	0
E04096	Humanitarian organizations should be financially responsible in relation to illegal immigration. because a humanitarian association that helps a migrant to enter the EU illegally, should lose its government/EU funding.	0
E04097	We don't need immigration from non-European or non-first-world countries.  because we should halt all immigration from non-European or non-first-world countries into the EU. However, if we want to stop this immigration, we must stop its causes. Indeed, it is war, poverty, and European, Chinese and American neo-colonialism that make the people of African and Middle Eastern countries flee to Europe. So Europe must finally take responsibility and protect these countries from corruption, war, and neo-colonialism and help them to start their economy.	0
E04099	There should be no immigration from non-European or non-first-world countries  because migration from countries with incompatible cultural values and ideologies should be limited or stopped to ensure social cohesion in Europe. Regressive outdated ideologies and values should have no place in Europe. 	1
E04100	There should be no immigration from non-European or non-first-world countries  because the migrants that are already (legally) here should be taught western values so they and their families can integrate/assimilate, as the age-old saying goes 'when in Rome, do as the Romans do'.	1
E04101	We not need a single immigration policy. because what we are now seeing are the first waves of a human tsunami. In sub-Saharan Africa, over years the population will have grown to 2,0 billion.  That is more than the people who live in the EU and US today.  At the same time, the Population in the EU is shrinking. When we keep the border open the EU as a viable society will disappear.  Not much of a future for the young Europeans.	0
E04102	There should be no illegal migration because entering the EU without a permit automatically excludes a person from any right to receive asylum. 	0
E04103	There should be no illegal migration because we must stop all loopholes - for example automatically rejecting asylum claims of anyone who enters Europe illegally.	0
E04105	Thenot re should be no immigration from non-European or non-first-world countries  because in Conclusion, we should say: 'Europeans go home. Go home, leave every part of the world where we are making business, exploiting cheap labor, rare minerals, selling arms, invading foreign countries and exporting democracy, etc. '	0
E04106	We not need a combined education and migration policy for Africa and the Middle East. because the demographic problems for the EU, which are real, must be solved by encouraging child-bearing and a generous family policy, not through migration. We must celebrate motherhood and Moms. We must realize that raising a child involves serious costs in today's Europe.	1
E04107	We do not need immigration from non-European or non-first-world countries.  because multiculturalism creates chaos wherever it exists. Sweden's Stockholm has become the Rape Capital of the West, and the number of bombs and shootings has skyrocketed as well in that country. France is bordering on civil war, whole territories are not under state control anymore. Europe needs to stop migration and asylum indefinitely. We need to put our European peoples first, much like the entire world is doing while our civilization is committing suicide based on values imposed by sanctimonious narcissists. 	0
E04108	We do not need immigration from non-European or non-first-world countries.  because there's nothing wrong with not wanting your continent to become chaos and putting your people first, every civilization in this world takes that idea as self-evident. We need to negotiate Remigration deals with the 3rd countries to send their nationals back and we need to use Frontex to push back any migrants coming to our borders.	0
E04109	Thenot  EU should immediately end the refugee deal with Turkey. because the EU leadership fails to carry out its fundamental duties: guard its border and protect its own people. Even 30 years after Schengen was introduced. 	0
E04110	Thenot  EU should immediately end the refugee deal with Turkey. because immigration should not be part of humanitarian aid. Humanitarian aid should be delivered directly to Africa / Asia. The Turkey deal should eventually be abolished.	0
E04111	There should be no immigration from non-European or non-first-world countries  because europe must stay Europe and people must not be imposed a cultural and religious change they do not want and which is insane. Look at what the Arabic or north African countries have become, after 1400 years of Islam.	0
E04112	Humanitarian organizations should be financially responsible in relation to illegal immigration. because a humanitarian association that helps a migrant to enter the EU illegally, should be required to provide financial support in dignified conditions. 	1
E04113	Humanitarian organizations should be financially responsible in relation to illegal immigration. because a humanitarian association that helps a migrant to enter the EU illegally should also be dragged in front of the court for not taking the illegals to the closest safe port. In 90% of the cases, the closest port lies in Africa. 	0
E04114	There should be no immigration from non-European or non-first-world countries  because we need to stop all funding to NGOs and all migration organizations within the EU. Then can we talk about how to help the people already here and how to help real people in need.	1
E04115	There should be no immigration from non-European or non-first-world countries  because we need to agree that people who do not respect our immigration law are detained in centers for repatriation.	0
E04119	We don't need immigration from non-European or non-first-world countries.  because the country of origin should absolutely be the most important criterion for deciding who we let into our countries. 160 Frenchman would still be alive if we put the welfare of our own above people whose countries the Americans have bombed to shreds.	1
E04120	We don't need immigration from non-European or non-first-world countries.  because  It is time, to be honest about this! Europeans have the right to self-determination like every other country out there! This is OUR home and a home for everyone is a home for no one.	1
E04121	We don't need immigration from non-European or non-first-world countries.  because our Europe continent is in debt and doesn't have the resources to care for people who have never paid taxes and continue to disregard our laws! We have enough poor people in Europe already and we need to take care of them!	1
E04122	We not do not want illegal migration. because i do not agree with stripping people of their right to asylum and a right to live in the EU because they came illegally. I would instead suggest making it easier to migrate legally. That way there would be no need to migrate illegally and risk your life while doing so.	1
E04123	We not need a better distribution of refugees because the dividing of refugees is a long-discussed plan. But in the end, no involved group agreed with these plans. Some countries do not like these people at all. 	0
E04124	We not need an inclusive and pluralistic European society because europe is full and cannot accept more illegal migrants. Those persons must be sent back and have to ask for approval from their state of origin.	0
E04126	We do not need immigration from non-European or non-first-world countries.  because we are Europeans; this is not racism but we don't support growth. If we accept many immigrants then we make a huge stop in the growth of the migrant countries, because I am 100% sure that they will never ever go back to their country.	0
E04127	We not don't need immigration from non-European or non-first-world countries.  because what are you 5? And what do you mean by first-world? Should we create a task force just to understand what countries are to be considered the first world? Is it the money? The religion? The food? Their political system? And then reevaluate each year? This comment is plain ignorant.	0
E04128	There should be 6 concrete proposals for migrants on the Balkan route. because the proposal of the Sardines to reform EU asylum policy is an excellent proposal, well and thoroughly written.	0
E04130	We not need a better distribution of refugees because the key to successful immigration depends upon the possibility of employment.  So EU members are to decide whom they want to admit.  	0
E04131	We not need a better distribution of refugees because illegal immigrants have to be returned to UN refugee camps.   	0
E04132	We not do not need immigration from non-European or non-first-world countries.  because i have no trouble with, non-western, immigrants.  I have trouble with 'mass immigration'.  What happens is when they come in large numbers they do not integrate anymore.  They stick to themselves and become a new tribe that tries to change their host country.'	1
E04138	We not need a better distribution of refugees. because if you want migrants, invite them into your home.	0
E04139	The EU should immediately end the refugee deal with Turkey. because turkey is an enemy. It uses this deal to make a threat. Stop it now and send patrols to the Greek border or welcome them.	0
E04140	There should be no illegal migration because this is just evidence. Immigration will be one of the most difficult topics in the next decades (or even years) due to the insane demographic rates the world is suffering nowadays, so immigration has to be closely monitored and all illegal immigration has to be blocked.	0
E04141	We need an immediate cessation of all immigration. because the EU needs to establish a legal means of preventing illegal migration that is encouraged by the Turkish government and by privately funded NGOs, which are acting against the interest of the EU.	0
E04142	Thenot re should be no illegal migration. because what does legal migration look like? People can only ask for asylum from within the EU and must officially do so at the Point of Entry. This has caused inhumane circumstances as we see at Camp Moria in Greece. 	1
E04143	Thenot re should be no illegal migration. because what does legal migration look like? People can not ask for asylum at an Embassy or Consulate. So people actually have to come to the EU and enter the EU if they want to ask for asylum in the EU. This has caused inhumane and dangerous circumstances as we see in the Mediterranean Sea.	1
E04144	We need a single immigration policy. because we do need migrants, from an ethical and practical point of view. Europe is old and archaic in most of its practices. Innovation is failing and the best we can do is defend the status quo and the old people in power.   	0
